question_text,category,score,confidence
"Describe your approach to fine-tuning LLMs such as LLaMA 2 and the challenges involved.Explain how you designed and implemented a text-to-SQL agent, including orchestration, validation, execution, and handling complex queries.What challenges did you face with hallucinations and large query outputs in LLM-based systems, and how did you address them?",coding,1.0,high_override
"How do you design and implement a text-to-SQL system, including handling metadata, validation, and execution?",coding,1.0,high_override
"How did you design and implement the retrieval mechanism in your RAG system, and what vector databases and embedding models did you use?",coding,1.0,high_override
"Describe your experience building AI assistants using RAG architectures and integrating them with backend systems.How do you design and implement APIs (e.g., FastAPI) to enable interaction with machine learning models in production?",coding,1.0,high_override
"What level of ownership have you taken in previous projects, and how do you approach independently driving architecture and implementation?",coding,1.0,high_override
What kind of algorithm is that you are explaining?,coding,0.5437,low
What will the output of this code be and please explain why?,coding,0.5159,low
Candidate: HNSW (Hierarchical Navigable Small World) is for building a graph of vectors for faster searching. PQ (Product Quantization) is a technique used to reduce memory usage in databases.,coding,0.5051,low
Can you explain your approach to solving the longest substring problem where each character appears at most twice?,coding,0.7457,medium
How do you track and update the maximum length of a valid substring during iteration?,coding,0.6246,medium
"Write a Python function to reverse a string and explain your approach, including handling edge cases.",coding,0.5147,low
"How would you identify repeating patterns in a string, such as the longest prefix that is also a suffix, to optimize encoding?",coding,0.5757,medium
"How would you approach this problem using a brute-force method, and what is its time and space complexity?",coding,0.5808,medium
